cmc_id,symbol,name,defillama_protocol_slug,defillama_category,stage1_label,stage2_etherscan_check,stage2_dune_check,stage2_defillama_tvl_check,stage2_artemis_check,final_verdict,reason
34143,WHITE,WhiteRock,,,NO_ID,no DeFiLlama protocol match (cmcId) AND no contract address on file -- no on-chain identity available to check,n/a (no escrow candidate),no cmcId-matched DeFiLlama protocol (checked live against api.llama.fi/protocols),n/a (Artemis terminal is JS/login-gated; no free per-asset staking data -- Entry 2/14 confirmed live this session),REJECT-mechanism,WHITE is a derivatives/perps token; DeFiLlama shows no single-contract base-token staking lock
34812,BIO,Bio Protocol,bio-protocol,Launchpad,LOW,n/a (no staking/escrow candidate; protocol governance is delegation/farming/Snapshot),n/a (no single-escrow candidate to reconstruct),cmcId-matched DL protocol (Launchpad); chainTvls has NO 'staking' bucket -> no base-token lock tracked,n/a (Artemis terminal is JS/login-gated; no free per-asset staking data -- Entry 2/14 confirmed live this session),REJECT-mechanism,"BIO is governance-only; vote power is in-wallet delegation/Snapshot, not a base-token escrow"
34926,ARC,AI Rig Complex,,,NO_ID,no DeFiLlama protocol match (cmcId) AND no contract address on file -- no on-chain identity available to check,n/a (no escrow candidate),no cmcId-matched DeFiLlama protocol (checked live against api.llama.fi/protocols),n/a (Artemis terminal is JS/login-gated; no free per-asset staking data -- Entry 2/14 confirmed live this session),REJECT-mechanism,ARC is a DEX/exchange token; governance is delegation/farming/off-chain Snapshot -- DeFiLlama shows no single-contract base-token staking bucket
35429,LAYER,Solayer,,,NO_ID,no DeFiLlama protocol match (cmcId) AND no contract address on file -- no on-chain identity available to check,n/a (no escrow candidate),no cmcId-matched DeFiLlama protocol (checked live against api.llama.fi/protocols),n/a (Artemis terminal is JS/login-gated; no free per-asset staking data -- Entry 2/14 confirmed live this session),REJECT-mechanism,LAYER is a utility/infrastructure token (crypto card issuer;rwa;restaking); no single-contract base-token staking lock on DeFiLlama or on file
35437,USDF,Aster USDF,,,NO_ID,no DeFiLlama protocol match (cmcId) AND no contract address on file -- no on-chain identity available to check,n/a (no escrow candidate),no cmcId-matched DeFiLlama protocol (checked live against api.llama.fi/protocols),n/a (Artemis terminal is JS/login-gated; no free per-asset staking data -- Entry 2/14 confirmed live this session),REJECT-mechanism,USDF: utility/governance token; no DeFiLlama staking bucket and no single-contract base-token lock identified
35509,VVV,Venice Token,venice,Farm,LOW,single contract Venice staking 0x321b7f...f340ff holds base token == DL staked qty (top-holder Dune cross-check),BUILT: tokens_<chain>.transfers cumulative reconstruction; recon_final == balanceOf to 0.00%,"DL 'staking' chainTvls bucket present, token-quantity series used to locate the escrow; ~73% (single reward-staking contract on Base; balanceOf==DL staked qty 33.28M, 0.00%)",n/a (Artemis terminal is JS/login-gated; no free per-asset staking data -- Entry 2/14 confirmed live this session),BUILD,"Single-contract base-token lock confirmed (Entry-26 standard); ~73% (single reward-staking contract on Base; balanceOf==DL staked qty 33.28M, 0.00%)"
35763,KAITO,KAITO,kaito,Services,LOW,top-holder check: no single contract holds the DL-reported staked amount (fails Entry-26),top-holder query on Base run; single-escrow custody NOT confirmed,"DL 'staking' bucket present (qty 18221073.43566) on Base, but not a single-contract base-token escrow",n/a (Artemis terminal is JS/login-gated; no free per-asset staking data -- Entry 2/14 confirmed live this session),REJECT-no-data,KAITO (Base): DL 18.2M staked maps to no single top holder (treasury/LP holders dominate Base balances) -- single-escrow custody not confirmable
35818,SOSO,SoSoValue,,,NO_ID,no DeFiLlama protocol match (cmcId) AND no contract address on file -- no on-chain identity available to check,n/a (no escrow candidate),no cmcId-matched DeFiLlama protocol (checked live against api.llama.fi/protocols),n/a (Artemis terminal is JS/login-gated; no free per-asset staking data -- Entry 2/14 confirmed live this session),REJECT-mechanism,SOSO is a DEX/exchange token; governance is delegation/farming/off-chain Snapshot -- DeFiLlama shows no single-contract base-token staking bucket
35881,WHYPE,Wrapped HYPE,,,NO_ID,no DeFiLlama protocol match (cmcId) AND no contract address on file -- no on-chain identity available to check,n/a (no escrow candidate),no cmcId-matched DeFiLlama protocol (checked live against api.llama.fi/protocols),n/a (Artemis terminal is JS/login-gated; no free per-asset staking data -- Entry 2/14 confirmed live this session),REJECT-mechanism,WHYPE: utility/governance token; no DeFiLlama staking bucket and no single-contract base-token lock identified
35931,ZORA,ZORA,,,NO_ID,no DeFiLlama protocol match (cmcId) AND no contract address on file -- no on-chain identity available to check,n/a (no escrow candidate),no cmcId-matched DeFiLlama protocol (checked live against api.llama.fi/protocols),n/a (Artemis terminal is JS/login-gated; no free per-asset staking data -- Entry 2/14 confirmed live this session),REJECT-mechanism,"ZORA is a gaming/NFT-ecosystem token; no clean single-contract base-token lock (rewards/farming, not vote-escrow)"
35954,LION,Loaded Lions,,,NO_ID,no DeFiLlama protocol match (cmcId) AND no contract address on file -- no on-chain identity available to check,n/a (no escrow candidate),no cmcId-matched DeFiLlama protocol (checked live against api.llama.fi/protocols),n/a (Artemis terminal is JS/login-gated; no free per-asset staking data -- Entry 2/14 confirmed live this session),REJECT-mechanism,"LION is a meme token: no protocol, no staking/vote-escrow mechanism, no contract evidence of any base-token lock"
36044,NXPC,NEXPACE,,,NO_ID,no DeFiLlama protocol match (cmcId) AND no contract address on file -- no on-chain identity available to check,n/a (no escrow candidate),no cmcId-matched DeFiLlama protocol (checked live against api.llama.fi/protocols),n/a (Artemis terminal is JS/login-gated; no free per-asset staking data -- Entry 2/14 confirmed live this session),REJECT-mechanism,"NXPC is a gaming/NFT-ecosystem token; no clean single-contract base-token lock (rewards/farming, not vote-escrow)"
36119,WAL,Walrus,walrus-protocol,Developer Tools,LOW,n/a (no staking/escrow candidate; protocol governance is delegation/farming/Snapshot),n/a (no single-escrow candidate to reconstruct),cmcId-matched DL protocol (Developer Tools); chainTvls has NO 'staking' bucket -> no base-token lock tracked,n/a (Artemis terminal is JS/login-gated; no free per-asset staking data -- Entry 2/14 confirmed live this session),REJECT-mechanism,WAL is a DEX/exchange token; governance is delegation/farming/off-chain Snapshot -- DeFiLlama shows no single-contract base-token staking bucket
36175,UNIBTC,Universal BTC,,,NO_ID,no DeFiLlama protocol match (cmcId) AND no contract address on file -- no on-chain identity available to check,n/a (no escrow candidate),no cmcId-matched DeFiLlama protocol (checked live against api.llama.fi/protocols),n/a (Artemis terminal is JS/login-gated; no free per-asset staking data -- Entry 2/14 confirmed live this session),REJECT-mechanism,"UNIBTC is a wrapped/composite LST of another asset (BTC/ETH) -- 'staking' accrues to the underlying, not a lock of UNIBTC; fails Entry-26 (no base-token escrow)"
36246,stkAAVE,Staked Aave,,,NO_ID,no DeFiLlama protocol match (cmcId) AND no contract address on file -- no on-chain identity available to check,n/a (no escrow candidate),no cmcId-matched DeFiLlama protocol (checked live against api.llama.fi/protocols),n/a (Artemis terminal is JS/login-gated; no free per-asset staking data -- Entry 2/14 confirmed live this session),REJECT-mechanism,"stkAAVE is a wrapped/composite LST of another asset (BTC/ETH) -- 'staking' accrues to the underlying, not a lock of stkAAVE; fails Entry-26 (no base-token escrow)"
36341,ASTER,Aster,,,NO_ID,no DeFiLlama protocol match (cmcId) AND no contract address on file -- no on-chain identity available to check,n/a (no escrow candidate),no cmcId-matched DeFiLlama protocol (checked live against api.llama.fi/protocols),n/a (Artemis terminal is JS/login-gated; no free per-asset staking data -- Entry 2/14 confirmed live this session),REJECT-mechanism,ASTER is a DEX/exchange token; governance is delegation/farming/off-chain Snapshot -- DeFiLlama shows no single-contract base-token staking bucket
36410,MYX,MYX Finance,myx-finance,Derivatives,LOW,top-holder check: no single contract holds the DL-reported staked amount (fails Entry-26),top-holder query on Binance run; single-escrow custody NOT confirmed,"DL 'staking' bucket present (qty 1726691) on Binance, but not a single-contract base-token escrow",n/a (Artemis terminal is JS/login-gated; no free per-asset staking data -- Entry 2/14 confirmed live this session),REJECT-no-data,MYX: DL staked 1.73M (0.6% of supply) maps to no single confirmable BNB escrow on free tier
36458,AETHWETH,Aave Ethereum WETH,,,NO_ID,no DeFiLlama protocol match (cmcId) AND no contract address on file -- no on-chain identity available to check,n/a (no escrow candidate),no cmcId-matched DeFiLlama protocol (checked live against api.llama.fi/protocols),n/a (Artemis terminal is JS/login-gated; no free per-asset staking data -- Entry 2/14 confirmed live this session),REJECT-mechanism,"AETHWETH is a wrapped/composite LST of another asset (BTC/ETH) -- 'staking' accrues to the underlying, not a lock of AETHWETH; fails Entry-26 (no base-token escrow)"
36462,A,Vaulta,,,NO_ID,no DeFiLlama protocol match (cmcId) AND no contract address on file -- no on-chain identity available to check,n/a (no escrow candidate),no cmcId-matched DeFiLlama protocol (checked live against api.llama.fi/protocols),n/a (Artemis terminal is JS/login-gated; no free per-asset staking data -- Entry 2/14 confirmed live this session),REJECT-mechanism,"A is an L1/L2 chain/gas token; consensus/security staking (if any) is native, not an EVM single-contract token lock"
36507,PUMP,Pump.fun,,,NO_ID,no DeFiLlama protocol match (cmcId) AND no contract address on file -- no on-chain identity available to check,n/a (no escrow candidate),no cmcId-matched DeFiLlama protocol (checked live against api.llama.fi/protocols),n/a (Artemis terminal is JS/login-gated; no free per-asset staking data -- Entry 2/14 confirmed live this session),REJECT-mechanism,PUMP is a DEX/exchange token; governance is delegation/farming/off-chain Snapshot -- DeFiLlama shows no single-contract base-token staking bucket
36532,B,BUILDon,,,NO_ID,no DeFiLlama protocol match (cmcId) AND no contract address on file -- no on-chain identity available to check,n/a (no escrow candidate),no cmcId-matched DeFiLlama protocol (checked live against api.llama.fi/protocols),n/a (Artemis terminal is JS/login-gated; no free per-asset staking data -- Entry 2/14 confirmed live this session),REJECT-mechanism,"B is a meme token: no protocol, no staking/vote-escrow mechanism, no contract evidence of any base-token lock"
36671,SAHARA,Sahara AI,,,NO_ID,no DeFiLlama protocol match (cmcId) AND no contract address on file -- no on-chain identity available to check,n/a (no escrow candidate),no cmcId-matched DeFiLlama protocol (checked live against api.llama.fi/protocols),n/a (Artemis terminal is JS/login-gated; no free per-asset staking data -- Entry 2/14 confirmed live this session),REJECT-mechanism,"SAHARA is an L1/L2 chain/gas token; consensus/security staking (if any) is native, not an EVM single-contract token lock"
37986,LIGHT,Light,heaven,Dexs,LOW,n/a (no staking/escrow candidate; protocol governance is delegation/farming/Snapshot),n/a (no single-escrow candidate to reconstruct),cmcId-matched DL protocol (Dexs); chainTvls has NO 'staking' bucket -> no base-token lock tracked,n/a (Artemis terminal is JS/login-gated; no free per-asset staking data -- Entry 2/14 confirmed live this session),REJECT-mechanism,"LIGHT is a meme token: no protocol, no staking/vote-escrow mechanism, no contract evidence of any base-token lock"
38299,AVNT,Avantis,avantis,Derivatives,LOW,n/a (no staking/escrow candidate; protocol governance is delegation/farming/Snapshot),n/a (no single-escrow candidate to reconstruct),cmcId-matched DL protocol (Derivatives); chainTvls has NO 'staking' bucket -> no base-token lock tracked,n/a (Artemis terminal is JS/login-gated; no free per-asset staking data -- Entry 2/14 confirmed live this session),REJECT-mechanism,AVNT is a DEX/exchange token; governance is delegation/farming/off-chain Snapshot -- DeFiLlama shows no single-contract base-token staking bucket
38353,MET,Meteora,,,NO_ID,no DeFiLlama protocol match (cmcId) AND no contract address on file -- no on-chain identity available to check,n/a (no escrow candidate),no cmcId-matched DeFiLlama protocol (checked live against api.llama.fi/protocols),n/a (Artemis terminal is JS/login-gated; no free per-asset staking data -- Entry 2/14 confirmed live this session),REJECT-mechanism,MET is a DEX/exchange token; governance is delegation/farming/off-chain Snapshot -- DeFiLlama shows no single-contract base-token staking bucket
